SECT S4X9.5    WF  2.790  0.1200    6.76   0.887   2.800.293  4.000.3260.457    
SECT S4X7.7    WF  2.260  0.0732    6.05   0.748   2.660.293  4.000.1930.457    
SECT S3X7.5    WF  2.200  0.0896    2.91   0.578   2.510.260  3.000.3490.365    
SECT S3X5.7    WF  1.660  0.0433    2.50   0.447   2.330.260  3.000.1700.365    
SECT H14X117   WF 34.400  8.0200 1220.00 443.000  14.900.805 14.200.8050.695    
SECT H14X102   WF 30.000  5.3900 1050.00 380.000  14.800.705 14.000.7050.675    
SECT H14X89    WF 26.100  3.5900  904.00 326.000  14.700.615 13.800.6150.695    
SECT H14X73    WF 21.400  2.0100  729.00 261.000  14.600.505 13.600.5050.685    
SECT H12X84    WF 24.600  4.2400  650.00 213.000  12.300.685 12.300.6850.695    
SECT H12X74    WF 21.800  2.9800  569.00 186.000  12.200.610 12.100.6050.700    
SECT H12X63    WF 18.400  1.8300  472.00 153.000  12.100.515 11.900.5150.735    
SECT H12X53    WF 15.500  1.1200  393.00 127.000  12.000.435 11.800.4350.695    
SECT H10X57    WF 16.800  1.9700  294.00 101.000  10.200.565 10.000.5650.685    
SECT H10X42    WF 12.400  0.8130  210.00  71.700  10.100.420  9.700.4150.710    
SECT H8X36     WF 10.600  0.7700  119.00  40.300   8.160.445  8.020.4450.685    
SECT WT22167   TEE49.200  37.200 2170.00  600.00  22.0015.90 1.0301.7705.5300.79
SECT WT22145   TEE42.700  25.400 1830.00  521.00  21.8015.80 0.8651.5805.2600.79
SECT WT22131   TEE38.400  18.600 1640.00  462.00  21.7015.80 0.7851.4205.1900.79
SECT WT22115   TEE33.800  12.400 1440.00  398.00  21.5015.80 0.7101.2205.1700.79
SECT WT20296   TEE87.200 221.000 3310.00 1260.00  21.5016.70 1.7903.2305.6601.18
SECT WT20251   TEE73.900 138.000 2730.00 1020.00  21.0016.40 1.5402.7605.3801.18
SECT WT20215   TEE63.400  88.200 2290.00  843.00  20.6016.20 1.3402.3605.1801.18
SECT WT20198   TEE58.400  70.600 2070.00  771.00  20.5016.10 1.2202.2005.0301.18
SECT WT20186   TEE54.600  57.700 1930.00  709.00  20.3016.10 1.1602.0504.9801.18
SECT WT20181   TEE53.300  54.200 1870.00  691.00  20.3016.00 1.1202.0104.9101.18
SECT WT20162   TEE47.700  39.600 1650.00  609.00  20.1015.90 1.0001.8104.7701.18
SECT WT20148   TEE43.700  30.500 1500.00  546.00  19.9015.80 0.9301.6504.7101.18
SECT WT20138   TEE40.700  25.700 1360.00  522.00  19.8015.80 0.8301.5804.5001.18
SECT WT20124   TEE36.700  19.000 1210.00  463.00  19.7015.80 0.7501.4204.4101.18
SECT WT20107   TEE31.700  12.400 1030.00  398.00  19.5015.80 0.6501.2204.2801.18
SECT WT20099   TEE29.200   9.120  988.00  347.00  19.3015.80 0.6501.0704.4701.18
SECT WT20196   TEE57.600  85.400 2270.00  401.00  20.8012.40 1.4202.5205.9401.18
SECT WT20165   TEE48.700  52.500 1880.00  322.00  20.4012.20 1.2202.1305.7401.18
SECT WT20163   TEE48.000  51.400 1840.00  320.00  20.4012.10 1.1802.1305.6601.18
SECT WT20147   TEE43.100  38.200 1630.00  281.00  20.2012.00 1.0601.9305.5101.18
SECT WT20139   TEE41.000  32.400 1550.00  261.00  20.1012.00 1.0301.8105.5101.18
SECT WT20132   TEE38.800  27.900 1450.00  246.00  20.0011.90 0.9601.7305.4101.18
SECT WT20117   TEE34.500  20.600 1260.00  222.00  19.8011.90 0.8301.5805.1701.18
SECT WT20105   TEE31.000  15.200 1120.00  195.00  19.7011.80 0.7501.4205.0801.18
SECT WT20091   TEE26.700   9.650  955.00  165.00  19.5011.80 0.6501.2004.9701.20
SECT WT20083   TEE24.600   6.990  899.00  141.00  19.3011.80 0.6501.0305.1901.18
SECT WT20074   TEE21.900   4.660  815.00  114.00  19.1011.80 0.6300.8305.4501.18
SECT WT18400   TEE118.00 525.000 4090.00 2100.00  21.3018.00 2.3804.2905.800.950
SECT WT18326   TEE96.100 295.000 3160.00 1610.00  20.5017.60 1.9703.5405.350.950
SECT WT18264   TEE77.800 163.000 2440.00 1240.00  19.9017.20 1.6102.9104.960.950
SECT WT18243   TEE71.700 128.000 2220.00 1120.00  19.7017.10 1.5002.6804.840.950
SECT WT18220   TEE64.900  96.600 1980.00  997.00  19.4017.00 1.3602.4404.690.950
SECT WT18197   TEE58.200  70.700 1740.00  877.00  19.2016.80 1.2202.2004.530.950
SECT WT18180   TEE53.000  54.100 1570.00  786.00  19.0016.70 1.1202.0104.420.950
SECT WT18165   TEE48.500  42.000 1410.00  711.00  18.8016.60 1.0201.8504.300.950
SECT WT18151   TEE44.400  32.100 1280.00  648.00  18.7016.70 0.9451.6804.220.950
SECT WT18141   TEE41.500  26.300 1190.00  599.00  18.6016.60 0.8851.5704.160.950
SECT WT18131   TEE38.500  20.800 1110.00  545.00  18.4016.60 0.8401.4404.140.950
SECT WT18123   TEE36.300  17.300 1040.00  507.00  18.3016.50 0.8001.3504.120.950
SECT WT18115   TEE34.000  14.300  978.00  470.00  18.2016.50 0.7601.2604.100.950
SECT WT18128   TEE37.700  26.400 1210.00  264.00  18.7012.20 0.9601.7304.920.750
SECT WT18116   TEE34.100  19.700 1080.00  234.00  18.6012.10 0.8701.5704.820.750
SECT WT18105   TEE30.900  13.900  985.00  206.00  18.3012.20 0.8301.3604.870.750
SECT WT18097   TEE28.500  11.100  901.00  187.00  18.2012.10 0.7651.2604.800.750
SECT WT18091   TEE26.800   9.200  845.00  174.00  18.2012.10 0.7251.1804.770.750
SECT WT18085   TEE25.000   7.510  786.00  160.00  18.1012.00 0.6801.1004.730.750
SECT WT18080   TEE23.500   6.170  740.00  147.00  18.0012.00 0.6501.0204.740.750
SECT WT18075   TEE22.100   5.040  698.00  135.00  17.9012.00 0.6250.9404.780.750
SECT WT18067   TEE19.900   3.480  637.00  113.00  17.8012.00 0.6000.7904.960.750
SECT WT16193   TEE57.000  73.900 1460.00  810.00  18.0016.20 1.2602.2804.270.790
SECT WT16177   TEE52.100  57.100 1320.00  729.00  17.8016.10 1.1602.0904.150.790
SECT WT16159   TEE46.800  42.100 1160.00  645.00  17.6016.00 1.0401.8904.020.790
SECT WT16145   TEE42.800  32.500 1060.00  581.00  17.4015.90 0.9601.7303.930.790
SECT WT16131   TEE38.700  24.300  943.00  517.00  17.3015.80 0.8701.5703.830.790
SECT WT16120   TEE35.500  18.000  872.00  466.00  17.1015.90 0.8301.4003.840.790
SECT WT16110   TEE32.600  13.900  799.00  420.00  17.0015.80 0.7751.2803.810.780
SECT WT16100   TEE29.600  10.400  725.00  375.00  16.8015.70 0.7151.1503.770.790
SECT WT16084   TEE24.800   8.810  649.00  155.00  16.9011.50 0.6701.2204.210.700
SECT WT16076   TEE22.400   6.160  592.00  136.00  16.7011.60 0.6351.0604.260.700
SECT WT16070   TEE20.800   4.840  552.00  123.00  16.7011.50 0.6050.9604.290.700
SECT WT16065   TEE19.200   3.670  513.00  109.00  16.5011.50 0.5800.8554.360.705
SECT WT16059   TEE17.300   2.640  469.00   93.50  16.4011.50 0.5500.7404.470.700
SECT WT15195   TEE57.600  86.300 1220.00  774.00  16.6015.60 1.3602.4404.000.790
SECT WT15178   TEE52.500  66.600 1090.00  693.00  16.4015.50 1.2402.2403.870.790
SECT WT15163   TEE47.900  51.200  981.00  622.00  16.2015.40 1.1402.0503.760.790
SECT WT15146   TEE42.900  37.500  861.00  549.00  16.0015.30 1.0201.8503.620.790
SECT WT15130   TEE38.400  26.900  765.00  480.00  15.8015.20 0.9301.6503.540.790
SECT WT15117   TEE34.600  20.100  674.00  427.00  15.7015.10 0.8301.5003.410.790
SECT WT15105   TEE31.100  14.100  610.00  378.00  15.5015.10 0.7751.3203.390.780
SECT WT15095   TEE28.100  10.500  549.00  336.00  15.3015.00 0.7101.1903.340.780
SECT WT15086   TEE25.500   7.780  497.00  299.00  15.2015.00 0.6551.0703.310.780
SECT WT15074   TEE21.700   7.240  466.00  114.00  15.3010.50 0.6501.1803.840.650
SECT WT15066   TEE19.400   4.850  421.00   98.00  15.2010.50 0.6151.0003.900.650
SECT WT15062   TEE18.200   3.980  396.00   90.40  15.1010.50 0.5850.9303.900.650
SECT WT15058   TEE17.100   3.210  373.00   82.10  15.0010.50 0.5650.8503.940.650
SECT WT15054   TEE15.900   2.490  349.00   73.00  14.9010.50 0.5450.7604.010.650
SECT WT15049   TEE14.500   1.880  322.00   63.90  14.8010.50 0.5200.6704.090.650
SECT WT15045   TEE13.200   1.410  290.00   57.30  14.8010.40 0.4700.6104.040.650
SECT WT13269   TEE79.300 247.000 1530.00 1060.00  16.3015.30 1.9703.5404.340.790
SECT WT13184   TEE54.200  84.500  939.00  655.00  15.2014.70 1.3802.4803.710.790
SECT WT13168   TEE49.500  65.400  839.00  587.00  15.0014.60 1.2602.2803.580.790
SECT WT13153   TEE45.200  50.500  753.00  527.00  14.8014.40 1.1602.0903.470.790
SECT WT13140   TEE41.400  39.600  677.00  477.00  14.6014.40 1.0601.9303.350.790
SECT WT13129   TEE38.000  30.700  613.00  430.00  14.5014.30 0.9801.7703.270.790
SECT WT13117   TEE34.700  23.400  556.00  384.00  14.3014.20 0.9101.6103.200.790
SECT WT13108   TEE32.000  18.800  502.00  352.00  14.2014.10 0.8301.5003.100.790
SECT WT13097   TEE28.600  13.500  444.00  309.00  14.1014.00 0.7501.3403.020.790
SECT WT13089   TEE26.200  10.000  414.00  278.00  13.9014.10 0.7251.1903.040.790
SECT WT13080   TEE23.800   7.530  372.00  248.00  13.8014.00 0.6601.0802.980.790
SECT WT13073   TEE21.600   5.620  336.00  222.00  13.7014.00 0.6050.9752.940.785
SECT WT13064   TEE18.900   5.550  323.00   92.20  13.8010.00 0.6101.1003.390.600
SECT WT13057   TEE16.800   3.650  289.00   79.30  13.6010.10 0.5700.9303.420.600
SECT WT13051   TEE15.000   2.630  258.00   69.60  13.5010.00 0.5150.8303.370.600
SECT WT13047   TEE13.800   2.010  239.00   62.00  13.5010.00 0.4900.7453.410.595
SECT WT13042   TEE12.400   1.400  216.00   52.80  13.4010.00 0.4600.6403.480.600
SECT WT12185   TEE54.400 100.000  779.00  581.00  14.0013.70 1.5202.7203.570.500
SECT WT12167   TEE49.200  75.600  686.00  513.00  13.8013.50 1.3802.4803.420.500
SECT WT12153   TEE44.900  58.400  611.00  460.00  13.6013.40 1.2602.2803.290.500
SECT WT12139   TEE41.000  45.100  546.00  412.00  13.4013.30 1.1602.0903.180.500
SECT WT12125   TEE36.800  33.200  478.00  362.00  13.2013.20 1.0401.8903.050.500
SECT WT12114   TEE33.600  25.500  431.00  326.00  13.0013.10 0.9601.7302.960.500
SECT WT12103   TEE30.400  19.100  382.00  289.00  12.9013.00 0.8701.5702.870.500
SECT WT12096   TEE28.100  15.300  350.00  265.00  12.7013.00 0.8101.4602.800.500
SECT WT12088   TEE25.800  11.900  319.00  240.00  12.6012.90 0.7501.3402.740.500
SECT WT12081   TEE23.900   9.220  293.00  221.00  12.5013.00 0.7051.2202.700.500
SECT WT12073   TEE21.500   6.700  264.00  195.00  12.4012.90 0.6501.0902.660.500
SECT WT12065   TEE19.300   4.740  238.00  170.00  12.2012.90 0.6050.9602.650.500
SECT WT12058   TEE17.200   3.350  212.00  149.00  12.1012.80 0.5500.8502.620.500
SECT WT12052   TEE15.300   2.350  189.00  130.00  12.0012.80 0.5000.7502.590.500
SECT WT12051   TEE15.100   3.530  204.00   59.70  12.30 9.00 0.5500.9803.010.500
SECT WT12047   TEE13.800   2.620  186.00   54.50  12.20 9.07 0.5150.8752.990.505
SECT WT12042   TEE12.400   1.840  166.00   47.20  12.10 9.02 0.4700.7702.970.500
SECT WT12038   TEE11.200   1.340  151.00   41.30  12.00 8.99 0.4400.6803.000.500
SECT WT12034   TEE10.000   0.932  137.00   35.20  11.90 8.97 0.4150.5853.060.505
SECT WT12031   TEE 9.110   0.850  131.00   17.20  11.90 7.04 0.4300.5903.460.600
SECT WT12027   TEE 8.100   0.588  117.00   14.50  11.80 7.01 0.3950.5053.500.505
SECT WT10100   TEE29.600  20.400  285.00  271.00  11.5012.60 0.9101.6302.570.500
SECT WT10091   TEE26.800  15.300  253.00  241.00  11.4012.50 0.8301.4802.480.500
SECT WT10083   TEE24.400  11.800  226.00  217.00  11.2012.40 0.7501.3602.390.500
SECT WT10073   TEE21.600   7.690  204.00  188.00  11.0012.50 0.7201.1502.390.500
SECT WT10066   TEE19.400   5.620  181.00  166.00  10.9012.40 0.6501.0402.330.500
SECT WT10061   TEE17.900   4.470  166.00  152.00  10.8012.40 0.6000.9602.280.500
SECT WT10055   TEE16.300   3.400  150.00  137.00  10.8012.30 0.5500.8752.230.505
SECT WT10050   TEE14.900   2.600  135.00  124.00  10.7012.30 0.5000.8002.180.500
SECT WT10046   TEE13.700   3.010  144.00   46.40  10.80 8.42 0.5800.9302.740.500
SECT WT10041   TEE12.200   2.160  127.00   40.70  10.70 8.36 0.5150.8352.660.505
SECT WT10036   TEE10.700   1.510  110.00   35.30  10.60 8.30 0.4550.7402.600.500
SECT WT10034   TEE10.000   1.220  103.00   32.40  10.60 8.27 0.4300.6852.590.505
SECT WT10031   TEE 9.130   0.913   93.80   28.70  10.50 8.24 0.4000.6152.580.505
SECT WT10027   TEE 8.100   0.617   84.40   24.20  10.40 8.22 0.3750.5222.640.498
SECT WT10024   TEE 7.070   0.400   74.90   19.40  10.30 8.14 0.3500.4302.740.500
SECT WT10028   TEE 8.370   0.884   90.40   15.30  10.50 6.56 0.4050.6502.850.500
SECT WT10025   TEE 7.360   0.570   80.30   12.50  10.40 6.53 0.3800.5352.930.505
SECT WT10022   TEE 6.490   0.383   71.10   10.30  10.30 6.50 0.3500.4502.980.500
SECT WT9X155   TEE45.800  87.200  383.00  398.00  11.2012.00 1.5202.7402.930.500
SECT WT9X141   TEE41.600  66.500  337.00  352.00  10.9011.90 1.4002.5002.800.500
SECT WT9X129   TEE37.900  51.100  298.00  314.00  10.7011.80 1.2802.3002.680.400
SECT WT9X117   TEE34.400  39.100  261.00  279.00  10.5011.70 1.1602.1102.550.400
SECT WT9X105   TEE31.100  29.100  229.00  246.00  10.3011.60 1.0601.9102.440.400
SECT WT9X96    TEE28.200  22.300  202.00  220.00  10.2011.50 0.9601.7502.340.400
SECT WT9X87    TEE25.700  16.800  181.00  196.00  10.0011.40 0.8901.5902.260.400
SECT WT9X79    TEE23.200  12.500  160.00  174.00   9.8611.30 0.8101.4402.170.400
SECT WT9X71    TEE21.000   9.580  142.00  156.00   9.7511.20 0.7301.3202.090.400
SECT WT9X65    TEE19.100   7.230  127.00  139.00   9.6311.20 0.6701.2002.020.400
SECT WT9X59    TEE17.500   5.300  119.00  126.00   9.4911.30 0.6551.0602.030.400
SECT WT9X53    TEE15.600   3.730  104.00  110.00   9.3711.20 0.5900.9401.970.400
SECT WT9X48    TEE14.300   2.920   93.80  100.00   9.3011.10 0.5350.8701.910.400
SECT WT9X43    TEE12.700   2.040   82.40   87.60   9.2011.10 0.4800.7701.860.400
SECT WT9X38    TEE11.200   1.410   71.80   76.20   9.1111.00 0.4250.6801.800.400
SECT WT9X35    TEE10.400   1.740   78.20   30.10   9.24 7.64 0.4950.8102.260.400
SECT WT9X32    TEE 9.550   1.360   70.70   27.40   9.18 7.59 0.4500.7502.200.400
SECT WT9X30    TEE 8.820   1.080   64.70   25.00   9.12 7.56 0.4150.6952.160.405
SECT WT9X27    TEE 8.100   0.830   59.50   22.50   9.06 7.53 0.3900.6302.160.400
SECT WT9X25    TEE 7.330   0.619   53.50   20.00   9.00 7.50 0.3550.5702.120.402
SECT WT9X23    TEE 6.770   0.609   52.10   11.30   9.03 6.06 0.3600.6052.330.405
SECT WT9X20    TEE 5.880   0.404   44.80    9.55   8.95 6.02 0.3150.5252.290.402
SECT WT9X17    TEE 5.150   0.252   40.10    7.67   8.85 6.00 0.3000.4252.390.402
SECT WT8X50    TEE14.700   3.850   76.80   93.10   8.4910.40 0.5850.9851.760.405
SECT WT8X44    TEE13.100   2.720   67.20   81.30   8.3810.40 0.5250.8751.700.705
SECT WT8X38    TEE11.300   1.780   56.90   69.20   8.2610.30 0.4550.7601.630.710
SECT WT8X33    TEE 9.840   1.190   48.60   59.50   8.1710.20 0.3950.6651.560.705
SECT WT8X28    TEE 8.390   1.100   48.70   21.60   8.22 7.12 0.4300.7151.940.405
SECT WT8X25    TEE 7.370   0.760   42.30   18.60   8.13 7.07 0.3800.6301.890.400
SECT WT8X22    TEE 6.630   0.555   37.80   16.40   8.07 7.04 0.3450.5651.860.402
SECT WT8X20    TEE 5.890   0.396   33.10   14.40   8.01 7.00 0.3050.5051.810.402
SECT WT8X18    TEE 5.290   0.272   30.60   12.20   7.93 6.99 0.2950.4301.880.402
SECT WT8X15    TEE 4.560   0.230   27.50    6.20   7.94 5.53 0.2750.4402.020.402
SECT WT8X13    TEE 3.840   0.130   23.50    4.79   7.85 5.50 0.2500.3452.090.402
SECT WT7X365   TEE107.00 714.000  739.00 2360.00  11.2017.90 3.0704.9103.470.600
SECT WT7X332   TEE97.800 555.000  622.00 2080.00  10.8017.70 2.8304.5203.250.600
SECT WT7X302   TEE88.900 430.000  524.00 1840.00  10.5017.40 2.6004.1603.050.600
SECT WT7X275   TEE80.900 331.000  442.00 1630.00  10.1017.20 2.3803.8202.850.600
SECT WT7X250   TEE73.500 254.000  375.00 1440.00   9.8017.00 2.1903.5002.670.600
SECT WT7X227   TEE66.900 196.000  321.00 1280.00   9.5116.80 2.0203.2102.510.600
SECT WT7X213   TEE62.600 164.000  287.00 1180.00   9.3416.70 1.8803.0402.400.590
SECT WT7X199   TEE58.500 135.000  257.00 1090.00   9.1516.60 1.7702.8502.300.590
SECT WT7X185   TEE54.400 110.000  229.00  994.00   8.9616.50 1.6602.6602.190.600
SECT WT7X171   TEE50.300  88.300  203.00  903.00   8.7716.40 1.5402.4702.090.600
SECT WT7X155   TEE45.700  67.500  176.00  807.00   8.5616.20 1.4102.2601.970.600
SECT WT7X141   TEE41.600  51.800  153.00  722.00   8.3716.10 1.2902.0701.860.600
SECT WT7X128   TEE37.800  39.300  133.00  645.00   8.1916.00 1.1801.8901.750.600
SECT WT7X116   TEE34.200  29.600  116.00  576.00   8.0215.90 1.0701.7201.650.600
SECT WT7X105   TEE31.000  22.200  102.00  513.00   7.8615.80 0.9801.5601.570.600
SECT WT7X96    TEE28.400  17.300   89.80  466.00   7.7415.70 0.8901.4401.490.600
SECT WT7X88    TEE25.900  13.200   80.50  419.00   7.6115.70 0.8301.3101.430.600
SECT WT7X79    TEE23.400   9.840   70.20  374.00   7.4915.60 0.7451.1901.350.600
SECT WT7X72    TEE21.300   7.560   62.50  338.00   7.3915.50 0.6801.0901.290.600
SECT WT7X66    TEE19.400   6.130   57.80  274.00   7.3314.70 0.6451.0301.290.600
SECT WT7X60    TEE17.700   4.670   51.70  247.00   7.2414.70 0.5900.9401.240.600
SECT WT7X54    TEE16.000   3.550   45.30  223.00   7.1614.60 0.5250.8601.170.600
SECT WT7X49    TEE14.600   2.680   40.90  201.00   7.0814.60 0.4850.7801.140.600
SECT WT7X45    TEE13.200   2.030   36.50  181.00   7.0114.50 0.4400.7101.090.600
SECT WT7X41    TEE12.000   2.530   41.20   74.10   7.1610.10 0.5100.8551.390.595
SECT WT7X37    TEE10.900   1.930   36.00   66.90   7.0910.10 0.4500.7851.320.595
SECT WT7X34    TEE 9.990   1.500   32.60   60.70   7.0210.00 0.4150.7201.290.590
SECT WT7X30    TEE 8.960   1.090   28.90   53.70   6.9510.00 0.3750.6451.250.595
SECT WT7X26    TEE 7.800   0.967   27.60   28.80   6.96 8.06 0.3700.6601.380.590
SECT WT7X24    TEE 7.070   0.723   24.90   25.70   6.90 8.03 0.3400.5951.350.595
SECT WT7X21    TEE 6.310   0.522   21.90   22.60   6.83 8.00 0.3050.5301.310.590
SECT WT7X19    TEE 5.580   0.398   23.30   13.30   7.05 6.77 0.3100.5151.540.400
SECT WT7X17    TEE 5.000   0.284   20.90   11.60   6.99 6.75 0.2850.4551.530.400
SECT WT7X15    TEE 4.420   0.190   19.00    9.79   6.92 6.73 0.2700.3851.580.400
SECT WT7X13    TEE 3.850   0.179   17.30    4.45   6.96 5.03 0.2550.4201.720.400
SECT WT7X11    TEE 3.250   0.104   14.80    3.50   6.87 5.00 0.2300.3351.760.400
SECT WT6X168   TEE49.400 120.000  190.00  593.00   8.4113.40 1.7802.9602.310.590
SECT WT6X152   TEE44.800  92.000  162.00  525.00   8.1613.20 1.6302.7102.160.590
SECT WT6X139   TEE41.000  70.900  141.00  469.00   7.9313.10 1.5302.4702.050.600
SECT WT6X126   TEE37.000  53.500  121.00  414.00   7.7113.00 1.4002.2501.920.600
SECT WT6X115   TEE33.900  41.600  106.00  371.00   7.5312.90 1.2902.0701.820.600
SECT WT6X105   TEE30.900  32.100   92.10  332.00   7.3612.80 1.1801.9001.720.600
SECT WT6X95    TEE27.900  24.300   79.00  295.00   7.1912.70 1.0601.7401.620.590
SECT WT6X85    TEE25.000  17.700   67.80  259.00   7.0212.60 0.9601.5601.520.600
SECT WT6X76    TEE22.400  12.800   58.50  227.00   6.8612.50 0.8701.4001.430.600
SECT WT6X68    TEE20.000   9.210   50.60  199.00   6.7112.40 0.7901.2501.350.600
SECT WT6X60    TEE17.600   6.420   43.40  172.00   6.5612.30 0.7101.1101.280.590
SECT WT6X53    TEE15.600   4.550   36.30  151.00   6.4512.20 0.6100.9901.190.600
SECT WT6X48    TEE14.100   3.420   32.00  135.00   6.3612.20 0.5500.9001.130.600
SECT WT6X43    TEE12.800   2.540   28.90  120.00   6.2712.10 0.5150.8101.100.600
SECT WT6X39    TEE11.600   1.910   25.80  108.00   6.1912.10 0.4700.7351.060.595
SECT WT6X36    TEE10.600   1.460   23.20   97.50   6.1312.00 0.4300.6701.020.600
SECT WT6X32    TEE 9.540   1.090   20.60   87.20   6.0612.00 0.3900.6050.985.595
SECT WT6X29    TEE 8.520   1.050   19.10   53.50   6.1010.00 0.3600.6401.030.600
SECT WT6X26    TEE 7.780 0.78800   17.70   47.90   6.0310.00 0.3450.5751.020.595
SECT WT6X25    TEE 7.300 0.85500   18.70   28.20   6.10 8.08 0.3700.6401.170.500
SECT WT6X22    TEE 6.560 0.62700   16.60   25.00   6.03 8.05 0.3350.5751.130.505
SECT WT6X20    TEE 5.840 0.45200   14.40   22.00   5.97 8.01 0.2950.5151.090.505
SECT WT6X17    TEE 5.170 0.36900   16.00   12.20   6.25 6.56 0.3000.5201.300.300
SECT WT6X15    TEE 4.400 0.22800   13.50   10.20   6.17 6.52 0.2600.4401.270.300
SECT WT6X13    TEE 3.820 0.15000   11.70    8.66   6.11 6.49 0.2300.3801.250.300
SECT WT6X11    TEE 3.240 0.14600   11.70    2.33   6.16 4.03 0.2600.4251.630.300
SECT WT6X9.5   TEE 2.790 0.08990   10.10    1.88   6.08 4.01 0.2350.3501.650.300
SECT WT6X8     TEE 2.360 0.05110    8.70    1.41   6.00 3.99 0.2200.2651.740.300
SECT WT6X7     TEE 2.080 0.03500    7.67    1.18   5.96 3.97 0.2000.2251.760.300
SECT WT5X56    TEE16.500 7.50000   28.60  118.00   5.6810.40 0.7551.2501.210.500
SECT WT5X50    TEE14.700 5.41000   24.50  103.00   5.5510.30 0.6801.1201.130.500
SECT WT5X44    TEE12.900 3.75000   20.80   89.30   5.4210.30 0.6050.9901.060.500
SECT WT5X38    TEE11.300 2.55000   17.40   76.80   5.3010.20 0.5300.8700.990.500
SECT WT5X34    TEE 9.990 1.78000   14.90   66.70   5.2010.10 0.4700.7700.932.500
SECT WT5X30    TEE 8.820 1.23000   12.90   58.10   5.1110.10 0.4200.6800.884.500
SECT WT5X27    TEE 7.910 0.90900   11.10   51.70   5.0510.00 0.3700.6150.836.505
SECT WT5X24    TEE 7.210 0.69300   10.00   46.70   4.9910.00 0.3400.5600.807.500
SECT WT5X22    TEE 6.630 0.75300   10.20   26.70   5.05 8.02 0.3500.6200.907.500
SECT WT5X19    TEE 5.730 0.48700    8.84   22.50   4.96 7.99 0.3150.5300.876.500
SECT WT5X16    TEE 4.850 0.29100    7.71   18.30   4.87 7.96 0.2900.4350.869.500
SECT WT5X15    TEE 4.420 0.31000    9.28    8.35   5.24 5.81 0.3000.5101.100.300
SECT WT5X13    TEE 3.810 0.20100    7.86    7.05   5.17 5.77 0.2600.4401.060.300
SECT WT5X11    TEE 3.240 0.11900    6.88    5.71   5.09 5.75 0.2400.3601.070.300
SECT WT5X9.5   TEE 2.810 0.11600    6.68    2.15   5.12 4.02 0.2500.3951.280.300
SECT WT5X8.5   TEE 2.500 0.07760    6.06    1.78   5.06 4.01 0.2400.3301.320.300
SECT WT5X7.5   TEE 2.210 0.05180    5.45    1.45   5.00 4.00 0.2300.2701.370.300
SECT WT5X6     TEE 1.770 0.02720    4.35    1.09   4.94 3.96 0.1900.2101.360.300
SECT WT4X33    TEE 9.840 2.51000   10.90   44.30   4.50 8.28 0.5700.9350.936.395
SECT WT4X29    TEE 8.540 1.66000    9.12   37.50   4.38 8.22 0.5100.8100.874.390
SECT WT4X24    TEE 7.050 0.97700    6.85   30.50   4.25 8.11 0.4000.6850.777.395
SECT WT4X20    TEE 5.870 0.55800    5.73   24.50   4.13 8.07 0.3600.5600.735.394
SECT WT4X17    TEE 5.140 0.38400    4.82   21.30   4.06 8.02 0.3100.4950.688.394
SECT WT4X15    TEE 4.560 0.26700    4.28   18.50   4.00 8.00 0.2850.4350.668.394
SECT WT4X14    TEE 4.120 0.26800    4.23   10.80   4.03 6.54 0.2850.4650.734.394
SECT WT4X12    TEE 3.540 0.17300    3.53    9.14   3.97 6.50 0.2450.4000.695.394
SECT WT4X10    TEE 3.080 0.14100    3.90    4.88   4.14 5.27 0.2500.4000.831.300
SECT WT4X9     TEE 2.630 0.08550    3.41    3.98   4.07 5.25 0.2300.3300.834.300
SECT WT4X7.5   TEE 2.220 0.06790    3.28    1.70   4.06 4.02 0.2450.3150.998.300
SECT WT4X6.5   TEE 1.920 0.04330    2.89    1.36   4.00 4.00 0.2300.2551.030.300
SECT WT4X5     TEE 1.480 0.02120    2.15    1.05   3.95 3.94 0.1700.2050.953.300
SECT WT3X12    TEE 3.670 0.22900    2.29    8.53   3.19 6.08 0.3200.4550.610.250
SECT WT3X10    TEE 2.940 0.12000    1.76    6.64   3.10 6.02 0.2600.3650.560.299
SECT WT3X7.5   TEE 2.210 0.05040    1.41    4.66   3.00 5.99 0.2300.2600.558.299
SECT WT3X8     TEE 2.370 0.11100    1.69    2.21   3.14 4.03 0.2600.4050.676.250
SECT WT3X6     TEE 1.780 0.04490    1.32    1.50   3.02 4.00 0.2300.2800.677.250
SECT WT3X4.5   TEE 1.340 0.02020   0.950   1.100   2.95 3.94 0.1700.2150.623.250
SECT WT3X4.2   TEE 1.260 0.01660   0.905   0.995   2.92 3.94 0.1700.1950.637.249
SECT WT2.5X9   TEE 2.780 0.15700   1.010   4.560   2.58 5.03 0.2700.4300.487.300
SECT WT2.5X8   TEE 2.350 0.09580   0.845   3.750   2.51 5.00 0.2400.3600.458.300
SECT WT2X6.5   TEE 1.910 0.07500   0.526   1.930   2.08 4.06 0.2800.3450.440.250
SECT MT6.2X6   TEE 1.800 0.02460   7.290   1.000   6.27 3.75 0.1550.2281.740.335
SECT MT6.2X5   TEE 1.690 0.02060   6.940   0.756   6.25 3.50 0.1550.2111.840.352
SECT MT6X5.9   TEE 1.720 0.02490   6.610   0.543   6.00 3.07 0.1770.2251.890.338
SECT MT6X5.4   TEE 1.580 0.01960   6.030   0.506   5.99 3.07 0.1600.2101.860.353
SECT MT6X5     TEE 1.460 0.01450   5.620   0.517   5.99 3.25 0.1490.1801.860.320
